_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp,most_frequent
64db5deeffbd07ec587bb910,48952,3.5,3.6,2.9,3.4,4.0,"{'chatty_score': 1.5, 'safety_score': 1.19, 'punctuality_score': 2.64, 'friendliness_score': 2.08, 'comfortibility_score': 2.7300000000000004}",25,2.7300000000000004,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:04:51.861,5
64db5c01ffbd07ec587b9d02,41770,3.3,3.3,3.4,2.6,3.2,"{'chatty_score': 1.6600000000000001, 'safety_score': 1.1800000000000002, 'punctuality_score': 1.19, 'friendliness_score': 2.3600000000000003, 'comfortibility_score': 2.1100000000000003}",25,2.3600000000000003,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 20:05:20.317,4
64db65a7b4f06b54750bd39b,147780,3.4,3.1,4.0,3.5,2.7,"{'chatty_score': 1.9400000000000002, 'safety_score': 3.2499999999999996, 'punctuality_score': 1.3800000000000001, 'friendliness_score': 1.62, 'comfortibility_score': 8.39}",15,8.39,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:05:20.716,5
64db58f1ffbd07ec587b7061,30345,2.7,3.5,2.4,3.4,3.7,"{'chatty_score': 5.7, 'safety_score': 3.33, 'punctuality_score': 1.8900000000000001, 'friendliness_score': 5.57, 'comfortibility_score': 1.5700000000000003}",25,5.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 20:06:36.594,1
64db615cb4f06b54750b94e3,131724,4.6,4.7,4.2,4.5,4.7,"{'chatty_score': 4.18, 'safety_score': 3.56, 'punctuality_score': 3.7199999999999998, 'friendliness_score': 6.06, 'comfortibility_score': 2.97}",20,6.06,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 20:06:37.169,4
64db5b79ffbd07ec587b954d,39797,2.3,3.0,2.1,2.0,2.7,"{'chatty_score': 4.4399999999999995, 'safety_score': 3.72, 'punctuality_score': 1.87, 'friendliness_score': 2.4, 'comfortibility_score': 2.85}",10,4.4399999999999995,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 20:06:50.524,1
64db612cb4f06b54750b9218,131009,4.0,4.4,4.4,4.2,3.9,"{'chatty_score': 2.22, 'safety_score': 0.72, 'punctuality_score': 0.8, 'friendliness_score': 3.36, 'comfortibility_score': 1.2800000000000002}",15,3.36,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 20:06:50.912,4
64db58e4ffbd07ec587b6fa5,30157,2.2,3.1,2.2,2.3,2.2,"{'chatty_score': 11.540000000000003, 'safety_score': 9.31, 'punctuality_score': 10.779999999999998, 'friendliness_score': 12.63, 'comfortibility_score': 4.8}",25,12.63,friendliness_score,4,5,"{'1': 'friendliness_score', '2': 'friendliness_score', '3': 'friendliness_score', '4': 'chatty_score', '5': 'friendliness_score'}",2023-08-26 20:09:49.525,4
64db5d86ffbd07ec587bb31b,47427,3.6,4.3,3.7,3.8,4.2,"{'chatty_score': 2.5999999999999996, 'safety_score': 1.53, 'punctuality_score': 1.2999999999999998, 'friendliness_score': 4.53, 'comfortibility_score': 1.26}",15,4.53,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 20:07:01.305,4
64db62a8b4f06b54750ba7cd,136566,4.0,4.4,4.4,3.4,4.3,"{'chatty_score': 2.96, 'safety_score': 6.33, 'punctuality_score': 4.62, 'friendliness_score': 1.6300000000000001, 'comfortibility_score': 4.619999999999999}",15,6.33,safety_score,2,1,{'1': 'safety_score'},2023-08-26 20:07:01.702,2
64db5cf3ffbd07ec587baabc,45284,3.0,3.4,3.3,2.7,2.5,"{'chatty_score': 2.09, 'safety_score': 4.11, 'punctuality_score': 4.69, 'friendliness_score': 2.7899999999999996, 'comfortibility_score': 2.24}",30,4.69,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:07:14.074,3
64db6014ffbd07ec587bd86c,56980,2.4,4.4,3.7,2.2,4.2,"{'chatty_score': 1.7, 'safety_score': 3.6399999999999997, 'punctuality_score': 4.41, 'friendliness_score': 1.5899999999999999, 'comfortibility_score': 5.4799999999999995}",30,5.4799999999999995,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:07:14.524,5
64db6370b4f06b54750bb324,139469,4.5,3.9,4.1,4.6,4.4,"{'chatty_score': 2.13, 'safety_score': 4.49, 'punctuality_score': 2.77, 'friendliness_score': 1.69, 'comfortibility_score': 5.18}",30,5.18,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:07:15.005,5
64db5b72ffbd07ec587b94dd,39685,1.9,3.2,2.8,2.0,3.4,"{'chatty_score': 1.23, 'safety_score': 2.16, 'punctuality_score': 1.8800000000000001, 'friendliness_score': 1.0, 'comfortibility_score': 2.4800000000000004}",30,2.4800000000000004,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:07:55.872,5
64db66fbb4f06b54750be6ff,152744,3.4,3.6,3.9,3.7,2.8,"{'chatty_score': 1.32, 'safety_score': 3.29, 'punctuality_score': 3.6400000000000006, 'friendliness_score': 0.67, 'comfortibility_score': 2.8000000000000007}",10,3.6400000000000006,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:07:56.270,3
64db5a4cffbd07ec587b8432,35418,4.5,3.2,4.3,4.3,3.6,"{'chatty_score': 3.33, 'safety_score': 1.3, 'punctuality_score': 2.5700000000000003, 'friendliness_score': 0.63, 'comfortibility_score': 0.9600000000000002}",20,3.33,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 20:08:51.361,1
64db618eb4f06b54750b97c0,132457,3.0,4.6,4.0,3.0,4.5,"{'chatty_score': 3.96, 'safety_score': 3.42, 'punctuality_score': 5.43, 'friendliness_score': 1.9200000000000002, 'comfortibility_score': 2.42}",15,5.43,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:08:51.746,3
64db5aabffbd07ec587b8991,36793,3.7,3.2,2.8,4.2,3.9,"{'chatty_score': 2.68, 'safety_score': 4.67, 'punctuality_score': 5.29, 'friendliness_score': 2.8, 'comfortibility_score': 3.87}",30,5.29,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:09:49.954,3
64db5b4affbd07ec587b9296,39102,2.2,3.4,3.1,2.4,3.5,"{'chatty_score': 2.28, 'safety_score': 1.03, 'punctuality_score': 2.8499999999999996, 'friendliness_score': 4.63, 'comfortibility_score': 0.9299999999999999}",25,4.63,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 20:09:50.382,4
64db6453b4f06b54750bc025,142798,2.2,2.3,2.8,2.7,3.0,"{'chatty_score': 1.77, 'safety_score': 3.5, 'punctuality_score': 3.41, 'friendliness_score': 2.55, 'comfortibility_score': 2.42}",15,3.5,safety_score,2,1,{'1': 'safety_score'},2023-08-26 20:09:50.854,2
64db58e4ffbd07ec587b6fa6,30158,4.0,3.5,3.7,3.3,3.4,"{'chatty_score': 8.88, 'safety_score': 19.450000000000003, 'punctuality_score': 11.299999999999999, 'friendliness_score': 10.56, 'comfortibility_score': 19.47}",20,19.47,comfortibility_score,5,5,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'comfortibility_score'}",2023-08-26 20:13:43.418,2
64db5a53ffbd07ec587b849c,35524,3.4,3.6,3.7,3.1,3.8,"{'chatty_score': 0.6699999999999999, 'safety_score': 2.61, 'punctuality_score': 1.26, 'friendliness_score': 0.35000000000000003, 'comfortibility_score': 1.92}",20,2.61,safety_score,2,1,{'1': 'safety_score'},2023-08-26 20:10:13.055,2
64db62efb4f06b54750babd8,137601,2.3,3.2,3.0,2.2,2.9,"{'chatty_score': 0.34, 'safety_score': 2.36, 'punctuality_score': 0.9600000000000001, 'friendliness_score': 0.11000000000000001, 'comfortibility_score': 1.8}",30,2.36,safety_score,2,1,{'1': 'safety_score'},2023-08-26 20:10:13.435,2
64db59c7ffbd07ec587b7ca0,33480,2.9,4.2,2.9,3.3,4.4,"{'chatty_score': 4.14, 'safety_score': 4.710000000000001, 'punctuality_score': 2.8099999999999996, 'friendliness_score': 4.01, 'comfortibility_score': 4.8}",20,4.8,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:10:56.001,5
64db6283b4f06b54750ba5ba,136035,3.0,2.6,3.1,2.6,2.4,"{'chatty_score': 5.37, 'safety_score': 10.74, 'punctuality_score': 7.01, 'friendliness_score': 5.719999999999999, 'comfortibility_score': 11.780000000000001}",10,11.780000000000001,comfortibility_score,5,2,"{'1': 'comfortibility_score', '2': 'comfortibility_score'}",2023-08-26 20:11:54.579,5
64db5e3fffbd07ec587bbda4,50124,3.6,3.3,2.7,3.3,2.8,"{'chatty_score': 3.58, 'safety_score': 3.24, 'punctuality_score': 2.14, 'friendliness_score': 7.089999999999999, 'comfortibility_score': 6.12}",10,7.089999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 20:11:54.068,4
64db6059ffbd07ec587bdc61,57993,2.5,3.5,2.3,3.4,4.0,"{'chatty_score': 3.21, 'safety_score': 4.32, 'punctuality_score': 3.93, 'friendliness_score': 3.91, 'comfortibility_score': 6.3}",15,6.3,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:12:46.330,5
64db5cd1ffbd07ec587ba8d0,44792,4.1,3.0,2.6,3.9,2.8,"{'chatty_score': 3.9399999999999995, 'safety_score': 2.79, 'punctuality_score': 3.59, 'friendliness_score': 5.6899999999999995, 'comfortibility_score': 3.96}",20,5.6899999999999995,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 20:13:43.848,4
64db5c8bffbd07ec587ba4d8,43776,3.7,2.9,3.9,3.1,2.3,"{'chatty_score': 3.5999999999999996, 'safety_score': 4.18, 'punctuality_score': 3.5600000000000005, 'friendliness_score': 5.279999999999999, 'comfortibility_score': 6.4}",10,6.4,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:13:44.274,5
64db62c2b4f06b54750ba945,136942,2.4,3.2,3.5,2.5,3.2,"{'chatty_score': 2.77, 'safety_score': 2.4099999999999997, 'punctuality_score': 3.06, 'friendliness_score': 2.69, 'comfortibility_score': 4.7}",15,4.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:13:44.725,5
64db58e4ffbd07ec587b6fa7,30159,2.0,3.2,2.2,2.1,3.2,"{'chatty_score': 20.859999999999996, 'safety_score': 22.770000000000003, 'punctuality_score': 27.119999999999994, 'friendliness_score': 19.589999999999996, 'comfortibility_score': 17.17}",25,27.119999999999994,punctuality_score,3,5,"{'1': 'chatty_score', '2': 'friendliness_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score'}",2023-08-26 20:22:24.471,3
64db5bccffbd07ec587b9a00,41000,3.9,4.6,4.3,4.0,4.3,"{'chatty_score': 2.49, 'safety_score': 0.5, 'punctuality_score': 3.28, 'friendliness_score': 2.0, 'comfortibility_score': 1.25}",15,3.28,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:14:25.887,3
64db63f6b4f06b54750bbac9,141426,4.0,3.0,3.9,3.4,2.4,"{'chatty_score': 0.6700000000000002, 'safety_score': 0.97, 'punctuality_score': 0.8200000000000001, 'friendliness_score': 0.12, 'comfortibility_score': 1.39}",20,1.39,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:14:26.514,5
64db6064ffbd07ec587bdcfd,58149,3.1,4.0,3.8,3.3,3.6,"{'chatty_score': 2.9400000000000004, 'safety_score': 7.260000000000001, 'punctuality_score': 4.79, 'friendliness_score': 3.45, 'comfortibility_score': 7.039999999999999}",25,7.260000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-26 20:18:56.467,2
64db596affbd07ec587b7751,32121,2.7,3.0,2.8,2.1,2.2,"{'chatty_score': 2.9499999999999997, 'safety_score': 7.32, 'punctuality_score': 5.48, 'friendliness_score': 2.91, 'comfortibility_score': 7.9}",20,7.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 20:18:56.904,5
64db674bb4f06b54750beb89,153906,3.4,3.7,2.6,3.8,3.8,"{'chatty_score': 7.59, 'safety_score': 12.25, 'punctuality_score': 9.64, 'friendliness_score': 9.200000000000001, 'comfortibility_score': 9.51}",30,12.25,safety_score,2,2,"{'1': 'safety_score', '2': 'safety_score'}",2023-08-30 13:10:32.493,2
64db5dacffbd07ec587bb544,47980,2.7,2.8,2.3,2.1,2.3,"{'chatty_score': 1.8, 'safety_score': 3.02, 'punctuality_score': 4.57, 'friendliness_score': 1.46, 'comfortibility_score': 2.6}",25,4.57,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:19:23.064,3
64db5ceaffbd07ec587baa3a,45154,4.0,3.5,4.2,3.0,3.1,"{'chatty_score': 2.2, 'safety_score': 3.89, 'punctuality_score': 5.2, 'friendliness_score': 1.27, 'comfortibility_score': 2.8200000000000003}",25,5.2,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:19:23.503,3
64db599bffbd07ec587b7a18,32832,3.8,2.8,3.3,4.1,3.3,"{'chatty_score': 1.48, 'safety_score': 7.949999999999999, 'punctuality_score': 4.77, 'friendliness_score': 1.1600000000000001, 'comfortibility_score': 4.96}",30,7.949999999999999,safety_score,2,1,{'1': 'safety_score'},2023-08-26 20:21:07.650,2
64db592effbd07ec587b73e3,31243,3.2,2.8,3.9,3.7,2.8,"{'chatty_score': 2.14, 'safety_score': 2.62, 'punctuality_score': 3.7300000000000004, 'friendliness_score': 1.2200000000000002, 'comfortibility_score': 2.1999999999999997}",25,3.7300000000000004,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:21:08.081,3
64db621eb4f06b54750b9ff6,134559,2.0,3.0,2.6,2.3,2.6,"{'chatty_score': 3.4499999999999997, 'safety_score': 7.69, 'punctuality_score': 7.57, 'friendliness_score': 3.16, 'comfortibility_score': 6.32}",30,7.69,safety_score,2,2,"{'1': 'punctuality_score', '2': 'safety_score'}",2023-08-26 20:22:26.440,3
64db59f4ffbd07ec587b7f2d,34133,1.6,2.5,1.6,1.8,2.1,"{'chatty_score': 4.41, 'safety_score': 7.32, 'punctuality_score': 6.119999999999999, 'friendliness_score': 3.8899999999999997, 'comfortibility_score': 4.67}",30,7.32,safety_score,2,1,{'1': 'safety_score'},2023-08-26 20:22:24.988,2
64db5951ffbd07ec587b75da,31746,2.4,3.6,3.1,2.9,3.7,"{'chatty_score': 4.01, 'safety_score': 5.449999999999999, 'punctuality_score': 6.799999999999999, 'friendliness_score': 3.41, 'comfortibility_score': 5.209999999999999}",20,6.799999999999999,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 20:22:25.430,3
64db58e4ffbd07ec587b6fa8,30160,3.0,3.4,4.0,3.7,3.3,"{'chatty_score': 13.46, 'safety_score': 14.819999999999999, 'punctuality_score': 22.439999999999998, 'friendliness_score': 19.7, 'comfortibility_score': 14.21}",10,22.439999999999998,punctuality_score,3,5,"{'1': 'friendliness_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score'}",2023-08-27 07:16:28.976,3
64db5fd8ffbd07ec587bd4fd,56101,3.6,3.1,3.5,3.9,2.8,"{'chatty_score': 2.56, 'safety_score': 8.24, 'punctuality_score': 4.26, 'friendliness_score': 2.16, 'comfortibility_score': 7.6899999999999995}",30,8.24,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:04:49.223,2
64db602fffbd07ec587bd9f6,57374,2.3,1.8,2.9,2.3,1.7,"{'chatty_score': 3.89, 'safety_score': 6.97, 'punctuality_score': 7.830000000000001, 'friendliness_score': 4.97, 'comfortibility_score': 7.23}",10,7.830000000000001,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-27 07:04:50.035,3
64db5ef8ffbd07ec587bc845,52845,3.5,2.2,2.2,3.0,2.9,"{'chatty_score': 1.15, 'safety_score': 1.7, 'punctuality_score': 3.21, 'friendliness_score': 0.69, 'comfortibility_score': 2.9699999999999998}",20,3.21,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-27 07:13:47.055,3
64db633fb4f06b54750bb058,138753,2.9,3.5,2.4,2.8,3.5,"{'chatty_score': 8.48, 'safety_score': 4.199999999999999, 'punctuality_score': 9.909999999999998, 'friendliness_score': 7.0, 'comfortibility_score': 4.700000000000001}",20,9.909999999999998,punctuality_score,3,2,"{'1': 'punctuality_score', '2': 'punctuality_score'}",2023-08-27 07:14:33.342,3
64db5d13ffbd07ec587bac99,45761,4.4,3.5,3.9,4.3,4.0,"{'chatty_score': 3.4000000000000004, 'safety_score': 4.639999999999999, 'punctuality_score': 5.359999999999999, 'friendliness_score': 2.21, 'comfortibility_score': 4.09}",30,5.359999999999999,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-27 07:14:31.326,3
64db5dd0ffbd07ec587bb75e,48518,2.6,2.3,2.5,2.9,2.7,"{'chatty_score': 1.19, 'safety_score': 4.4, 'punctuality_score': 4.4, 'friendliness_score': 1.4500000000000002, 'comfortibility_score': 4.789999999999999}",10,4.789999999999999,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-27 07:14:32.175,5
64db60c9ffbd07ec587be2d0,59640,3.2,2.5,2.2,3.3,3.0,"{'chatty_score': 0.76, 'safety_score': 2.95, 'punctuality_score': 2.01, 'friendliness_score': 0.52, 'comfortibility_score': 2.88}",25,2.95,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:14:52.904,2
64db6250b4f06b54750ba2cf,135288,2.6,2.8,3.5,2.2,2.1,"{'chatty_score': 2.48, 'safety_score': 1.5, 'punctuality_score': 3.0799999999999996, 'friendliness_score': 2.04, 'comfortibility_score': 1.45}",30,3.0799999999999996,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-27 07:14:53.616,3
64db58feffbd07ec587b7121,30537,2.2,2.1,2.7,1.8,1.8,"{'chatty_score': 2.47, 'safety_score': 2.84, 'punctuality_score': 1.2200000000000002, 'friendliness_score': 1.4900000000000002, 'comfortibility_score': 1.22}",25,2.84,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:16:29.675,2
64db6478b4f06b54750bc23f,143336,3.5,3.5,3.9,3.4,3.7,"{'chatty_score': 3.04, 'safety_score': 2.91, 'punctuality_score': 3.3400000000000003, 'friendliness_score': 2.66, 'comfortibility_score': 2.52}",30,3.3400000000000003,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-27 07:16:30.433,3
64db58e4ffbd07ec587b6fa9,30161,2.9,2.7,3.2,3.3,3.1,"{'chatty_score': 22.44, 'safety_score': 13.020000000000003, 'punctuality_score': 12.82, 'friendliness_score': 18.189999999999998, 'comfortibility_score': 11.120000000000001}",20,22.44,chatty_score,1,5,"{'1': 'safety_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score'}",2023-08-27 07:24:34.613,1
64db5ff9ffbd07ec587bd6e4,56588,4.0,3.5,3.9,4.2,3.5,"{'chatty_score': 5.419999999999999, 'safety_score': 1.1099999999999999, 'punctuality_score': 0.9500000000000002, 'friendliness_score': 9.240000000000002, 'comfortibility_score': 2.54}",25,9.240000000000002,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-27 07:18:17.378,4
64db68c5b4f06b54750c00eb,159380,2.6,3.6,3.4,2.7,2.8,"{'chatty_score': 4.36, 'safety_score': 3.4, 'punctuality_score': 3.7800000000000002, 'friendliness_score': 5.089999999999999, 'comfortibility_score': 6.069999999999999}",20,6.069999999999999,comfortibility_score,5,2,"{'1': 'comfortibility_score', '2': 'comfortibility_score'}",2023-08-30 11:34:28.629,5
64db5c6cffbd07ec587ba30b,43315,1.7,1.7,1.4,2.1,2.1,"{'chatty_score': 4.9, 'safety_score': 1.85, 'punctuality_score': 1.62, 'friendliness_score': 4.89, 'comfortibility_score': 2.16}",25,4.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-27 07:19:37.464,1
64db5cabffbd07ec587ba6a2,44234,4.4,2.8,4.2,4.0,3.1,"{'chatty_score': 9.71, 'safety_score': 2.24, 'punctuality_score': 1.71, 'friendliness_score': 8.39, 'comfortibility_score': 1.4200000000000002}",30,9.71,chatty_score,1,1,{'1': 'chatty_score'},2023-08-27 07:19:38.268,1
64db635ab4f06b54750bb1e9,139154,2.5,2.9,2.9,2.4,3.5,"{'chatty_score': 7.19, 'safety_score': 2.43, 'punctuality_score': 1.6, 'friendliness_score': 10.05, 'comfortibility_score': 2.46}",20,10.05,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-27 07:19:39.122,4
64db5a52ffbd07ec587b848e,35510,3.3,3.2,3.3,3.8,3.4,"{'chatty_score': 3.61, 'safety_score': 6.390000000000001, 'punctuality_score': 2.9899999999999998, 'friendliness_score': 3.7899999999999996, 'comfortibility_score': 6.130000000000001}",10,6.390000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:20:12.385,2
64db5b79ffbd07ec587b9547,39791,3.2,2.6,2.3,2.7,3.2,"{'chatty_score': 4.28, 'safety_score': 5.840000000000001, 'punctuality_score': 4.3, 'friendliness_score': 4.84, 'comfortibility_score': 4.609999999999999}",25,5.840000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:20:13.186,2
64db62b8b4f06b54750ba8b7,136800,3.3,3.4,3.0,3.1,3.9,"{'chatty_score': 6.040000000000001, 'safety_score': 6.190000000000001, 'punctuality_score': 2.7800000000000002, 'friendliness_score': 3.39, 'comfortibility_score': 2.7}",20,6.190000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:20:14.011,2
64db5f08ffbd07ec587bc92f,53079,4.0,3.4,3.0,3.7,3.2,"{'chatty_score': 3.48, 'safety_score': 7.050000000000001, 'punctuality_score': 5.3, 'friendliness_score': 3.12, 'comfortibility_score': 3.3000000000000003}",15,7.050000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:21:49.814,2
64db66aeb4f06b54750be2a6,151631,1.8,2.0,2.1,1.7,1.6,"{'chatty_score': 1.55, 'safety_score': 3.66, 'punctuality_score': 5.5600000000000005, 'friendliness_score': 3.96, 'comfortibility_score': 2.66}",20,5.5600000000000005,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-27 07:21:51.023,3
64db5d49ffbd07ec587bafac,46548,3.1,2.9,3.0,2.6,2.5,"{'chatty_score': 5.5600000000000005, 'safety_score': 3.1599999999999997, 'punctuality_score': 4.83, 'friendliness_score': 7.4399999999999995, 'comfortibility_score': 6.67}",30,7.4399999999999995,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-27 07:24:35.434,4
64db5a62ffbd07ec587b8577,35743,2.8,2.6,3.2,2.5,2.9,"{'chatty_score': 4.27, 'safety_score': 3.92, 'punctuality_score': 4.24, 'friendliness_score': 5.28, 'comfortibility_score': 3.53}",20,5.28,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-27 07:24:36.246,4
64db626cb4f06b54750ba464,135693,4.5,4.1,4.5,4.2,3.1,"{'chatty_score': 5.550000000000001, 'safety_score': 3.0700000000000003, 'punctuality_score': 3.79, 'friendliness_score': 6.789999999999999, 'comfortibility_score': 3.91}",10,6.789999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-27 07:24:37.082,4
64db58e4ffbd07ec587b6faa,30162,2.4,3.2,2.5,3.4,2.7,"{'chatty_score': 22.25, 'safety_score': 12.470000000000002, 'punctuality_score': 14.290000000000001, 'friendliness_score': 15.379999999999997, 'comfortibility_score': 14.649999999999999}",20,22.25,chatty_score,1,5,"{'1': 'safety_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score'}",2023-08-27 07:40:09.400,1
64db6062ffbd07ec587bdce5,58125,2.8,3.2,2.2,3.4,3.1,"{'chatty_score': 4.01, 'safety_score': 8.350000000000001, 'punctuality_score': 3.42, 'friendliness_score': 2.17, 'comfortibility_score': 10.93}",10,10.93,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-27 07:25:32.338,5
64db5f84ffbd07ec587bd03e,54886,3.9,3.1,3.3,3.6,3.2,"{'chatty_score': 6.01, 'safety_score': 6.25, 'punctuality_score': 3.4800000000000004, 'friendliness_score': 6.61, 'comfortibility_score': 6.739999999999999}",15,6.739999999999999,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-27 07:25:33.160,5
64db60f9b4f06b54750b8f3c,130277,2.6,2.6,3.6,2.8,2.5,"{'chatty_score': 5.890000000000001, 'safety_score': 4.49, 'punctuality_score': 4.6899999999999995, 'friendliness_score': 4.290000000000001, 'comfortibility_score': 4.22}",30,5.890000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-27 07:25:33.979,1
64db5c52ffbd07ec587ba18e,42934,2.7,3.8,3.4,3.2,3.0,"{'chatty_score': 1.8, 'safety_score': 5.1499999999999995, 'punctuality_score': 1.6, 'friendliness_score': 2.36, 'comfortibility_score': 4.53}",20,5.1499999999999995,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:27:15.493,2
64db5cebffbd07ec587baa45,45165,3.3,3.7,3.7,3.0,3.2,"{'chatty_score': 2.27, 'safety_score': 2.91, 'punctuality_score': 2.49, 'friendliness_score': 3.4000000000000004, 'comfortibility_score': 3.98}",15,3.98,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-27 07:27:16.323,5
64db6206b4f06b54750b9e99,134210,4.2,3.8,2.9,4.4,4.0,"{'chatty_score': 9.67, 'safety_score': 6.38, 'punctuality_score': 7.170000000000001, 'friendliness_score': 7.760000000000001, 'comfortibility_score': 7.2}",10,9.67,chatty_score,1,2,"{'1': 'comfortibility_score', '2': 'chatty_score'}",2023-08-27 07:40:12.210,5
64db5da3ffbd07ec587bb4cb,47859,4.5,2.8,4.2,4.5,3.6,"{'chatty_score': 3.74, 'safety_score': 5.359999999999999, 'punctuality_score': 6.050000000000001, 'friendliness_score': 5.409999999999999, 'comfortibility_score': 5.38}",30,6.050000000000001,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-27 07:28:48.991,3
64db5b60ffbd07ec587b93e4,39436,3.6,3.5,2.9,3.4,3.7,"{'chatty_score': 3.58, 'safety_score': 5.460000000000001, 'punctuality_score': 4.51, 'friendliness_score': 4.39, 'comfortibility_score': 4.390000000000001}",15,5.460000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:28:49.794,2
64db61e8b4f06b54750b9ce0,133769,4.3,4.3,4.4,4.6,4.6,"{'chatty_score': 5.8500000000000005, 'safety_score': 7.9, 'punctuality_score': 4.6499999999999995, 'friendliness_score': 5.32, 'comfortibility_score': 5.24}",20,7.9,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:28:50.622,2
64db59a8ffbd07ec587b7acf,33015,4.1,3.2,3.5,4.2,3.2,"{'chatty_score': 6.13, 'safety_score': 7.090000000000001, 'punctuality_score': 4.66, 'friendliness_score': 3.28, 'comfortibility_score': 6.82}",10,7.090000000000001,safety_score,2,1,{'1': 'safety_score'},2023-08-27 07:29:07.252,2
64db5956ffbd07ec587b762f,31831,3.4,2.5,3.3,3.5,2.9,"{'chatty_score': 4.95, 'safety_score': 4.24, 'punctuality_score': 3.0300000000000002, 'friendliness_score': 3.8000000000000007, 'comfortibility_score': 4.17}",15,4.95,chatty_score,1,1,{'1': 'chatty_score'},2023-08-27 07:29:08.052,1
