_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,ratings_got_dict,UTT,max_rating_with_variance,got_feedback_classifier,got_feedback_classifier_int,trip_nbr,trip_got_class,time_stamp,most_frequent
64e889f44b6b0cea4cd2539f,4278,2.9,2.6,3.1,2.7,3.3,"{'chatty_score': 1.99, 'safety_score': 3.54, 'punctuality_score': 3.08, 'friendliness_score': 2.19, 'comfortibility_score': 4.04}",30,4.04,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:06:56.955,5
64e888354b6b0cea4cd24bec,2307,3.4,2.6,2.8,3.4,2.7,"{'chatty_score': 4.609999999999999, 'safety_score': 4.84, 'punctuality_score': 3.54, 'friendliness_score': 4.619999999999999, 'comfortibility_score': 5.380000000000001}",10,5.380000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:06:57.696,5
64e886634b6b0cea4cd243ed,260,2.3,3.6,2.3,2.9,4.0,"{'chatty_score': 16.58, 'safety_score': 27.209999999999997, 'punctuality_score': 18.39, 'friendliness_score': 13.360000000000001, 'comfortibility_score': 28.340000000000003}",15,28.340000000000003,comfortibility_score,5,5,"{'1': 'comfortibility_score', '2': 'safety_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score'}",2023-08-26 17:08:32.050,5
64e891dc4b6b0cea4cd279bf,14038,2.1,3.0,2.0,2.6,3.3,"{'chatty_score': 2.0, 'safety_score': 1.23, 'punctuality_score': 1.82, 'friendliness_score': 2.12, 'comfortibility_score': 1.2600000000000002}",10,2.12,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:07:15.524,4
64e891c04b6b0cea4cd27936,13901,4.5,4.6,4.5,4.2,4.6,"{'chatty_score': 1.48, 'safety_score': 2.2700000000000005, 'punctuality_score': 3.4699999999999998, 'friendliness_score': 2.3200000000000003, 'comfortibility_score': 3.74}",30,3.74,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:07:16.241,5
64e8a231a2cae17a1e2726ee,114566,2.9,3.9,2.5,3.4,3.7,"{'chatty_score': 44.42000000000001, 'safety_score': 56.790000000000006, 'punctuality_score': 51.11000000000001, 'friendliness_score': 44.46999999999999, 'comfortibility_score': 53.84}",25,56.790000000000006,safety_score,2,10,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score', '9': 'safety_score', '10': 'safety_score'}",2023-08-26 17:35:18.815,2
64e88d084b6b0cea4cd26204,7963,2.5,2.9,3.3,2.5,3.0,"{'chatty_score': 1.44, 'safety_score': 2.44, 'punctuality_score': 1.4100000000000001, 'friendliness_score': 1.7799999999999998, 'comfortibility_score': 2.6999999999999997}",30,2.6999999999999997,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:07:33.673,5
64e888a04b6b0cea4cd24dc5,2780,2.4,2.2,2.6,2.6,2.0,"{'chatty_score': 2.38, 'safety_score': 5.66, 'punctuality_score': 5.1899999999999995, 'friendliness_score': 2.62, 'comfortibility_score': 5.52}",15,5.66,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:07:34.417,2
64e88a074b6b0cea4cd253f1,4360,2.2,4.0,3.4,2.3,4.1,"{'chatty_score': 3.08, 'safety_score': 7.35, 'punctuality_score': 3.44, 'friendliness_score': 3.83, 'comfortibility_score': 7.16}",30,7.35,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:07:53.087,2
64e887c34b6b0cea4cd249fb,1810,3.3,3.9,3.0,3.7,4.0,"{'chatty_score': 2.49, 'safety_score': 4.12, 'punctuality_score': 2.9399999999999995, 'friendliness_score': 3.7700000000000005, 'comfortibility_score': 4.41}",15,4.41,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:07:53.794,5
64e88abc4b6b0cea4cd2570e,5157,3.5,3.3,4.1,4.0,3.8,"{'chatty_score': 4.07, 'safety_score': 2.9699999999999998, 'punctuality_score': 3.0199999999999996, 'friendliness_score': 4.13, 'comfortibility_score': 3.79}",25,4.13,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:08:12.534,4
64e887d44b6b0cea4cd24a43,1882,1.8,2.8,1.9,1.8,3.0,"{'chatty_score': 4.94, 'safety_score': 4.28, 'punctuality_score': 3.65, 'friendliness_score': 4.619999999999999, 'comfortibility_score': 5.1}",25,5.1,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:08:13.357,5
64e88ca94b6b0cea4cd2602a,7489,2.7,2.2,2.5,2.6,1.9,"{'chatty_score': 7.869999999999999, 'safety_score': 3.46, 'punctuality_score': 4.9, 'friendliness_score': 6.449999999999999, 'comfortibility_score': 4.17}",20,7.869999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:08:32.791,1
64e887ee4b6b0cea4cd24ab4,1995,3.1,3.6,3.7,3.1,3.8,"{'chatty_score': 2.96, 'safety_score': 3.61, 'punctuality_score': 3.02, 'friendliness_score': 2.6500000000000004, 'comfortibility_score': 3.79}",25,3.79,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:08:33.498,5
64e886634b6b0cea4cd243ee,261,2.7,2.0,2.1,2.7,1.8,"{'chatty_score': 21.68, 'safety_score': 22.89, 'punctuality_score': 23.83, 'friendliness_score': 16.66, 'comfortibility_score': 22.459999999999997}",30,23.83,punctuality_score,3,5,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'comfortibility_score', '5': 'punctuality_score'}",2023-08-26 17:10:03.011,3
64e891f04b6b0cea4cd27a24,14139,3.7,2.9,3.7,3.0,3.5,"{'chatty_score': 2.42, 'safety_score': 5.93, 'punctuality_score': 4.72, 'friendliness_score': 6.04, 'comfortibility_score': 6.01}",10,6.04,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:08:49.477,4
64e890d84b6b0cea4cd274bb,12754,3.1,3.5,3.5,3.4,2.7,"{'chatty_score': 2.8899999999999997, 'safety_score': 7.140000000000001, 'punctuality_score': 4.19, 'friendliness_score': 5.16, 'comfortibility_score': 7.37}",25,7.37,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:08:50.209,5
64e8a179a2cae17a1e272365,113661,3.7,2.5,3.8,3.1,2.3,"{'chatty_score': 51.27, 'safety_score': 53.84, 'punctuality_score': 53.709999999999994, 'friendliness_score': 64.32, 'comfortibility_score': 57.75}",30,64.32,friendliness_score,4,15,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'comfortibility_score', '7': 'comfortibility_score', '8': 'comfortibility_score', '9': 'friendliness_score', '10': 'friendliness_score', '11': 'friendliness_score', '12': 'friendliness_score', '13': 'friendliness_score', '14': 'friendliness_score', '15': 'friendliness_score'}",2023-08-26 19:21:18.112,4
64e892284b6b0cea4cd27b36,14413,3.3,2.4,3.0,2.5,2.1,"{'chatty_score': 7.140000000000001, 'safety_score': 3.54, 'punctuality_score': 6.3500000000000005, 'friendliness_score': 5.98, 'comfortibility_score': 4.98}",30,7.140000000000001,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:09:06.058,1
64e88abf4b6b0cea4cd2571c,5171,2.6,2.5,3.2,3.4,2.6,"{'chatty_score': 7.62, 'safety_score': 3.45, 'punctuality_score': 4.3500000000000005, 'friendliness_score': 7.4799999999999995, 'comfortibility_score': 3.44}",20,7.62,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:09:06.774,1
64e88ad24b6b0cea4cd2576d,5252,2.4,2.5,2.8,3.0,2.3,"{'chatty_score': 3.9400000000000004, 'safety_score': 3.64, 'punctuality_score': 4.67, 'friendliness_score': 3.35, 'comfortibility_score': 3.84}",25,4.67,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:09:24.425,3
64e8883d4b6b0cea4cd24c0f,2342,3.1,1.9,2.2,2.9,1.8,"{'chatty_score': 4.2, 'safety_score': 3.1500000000000004, 'punctuality_score': 4.08, 'friendliness_score': 6.119999999999999, 'comfortibility_score': 4.59}",10,6.119999999999999,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:09:25.134,4
64e88bea4b6b0cea4cd25c7e,6549,3.3,2.7,2.4,2.7,2.4,"{'chatty_score': 4.359999999999999, 'safety_score': 4.07, 'punctuality_score': 5.0, 'friendliness_score': 4.16, 'comfortibility_score': 6.42}",15,6.42,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:09:43.428,5
64e8883f4b6b0cea4cd24c1c,2355,4.1,3.2,3.6,3.8,3.0,"{'chatty_score': 3.66, 'safety_score': 2.75, 'punctuality_score': 4.01, 'friendliness_score': 3.0999999999999996, 'comfortibility_score': 2.5599999999999996}",10,4.01,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:09:44.137,3
64e88cfa4b6b0cea4cd261bd,7892,1.8,2.8,2.9,1.8,2.9,"{'chatty_score': 2.7, 'safety_score': 3.23, 'punctuality_score': 4.3500000000000005, 'friendliness_score': 3.2399999999999998, 'comfortibility_score': 2.86}",30,4.3500000000000005,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:10:03.729,3
64e888574b6b0cea4cd24c83,2458,3.8,3.8,2.9,3.6,3.7,"{'chatty_score': 7.0600000000000005, 'safety_score': 2.95, 'punctuality_score': 4.960000000000001, 'friendliness_score': 5.529999999999999, 'comfortibility_score': 3.0200000000000005}",25,7.0600000000000005,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:10:04.441,1
64e886634b6b0cea4cd243ef,262,2.2,3.5,3.8,2.2,2.7,"{'chatty_score': 8.379999999999999, 'safety_score': 18.199999999999996, 'punctuality_score': 16.79, 'friendliness_score': 4.84, 'comfortibility_score': 17.36}",25,18.199999999999996,safety_score,2,5,"{'1': 'safety_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'safety_score', '5': 'safety_score'}",2023-08-26 17:11:04.682,2
64e88c424b6b0cea4cd25e31,6984,3.0,2.2,3.3,2.7,2.4,"{'chatty_score': 0.9000000000000001, 'safety_score': 1.7400000000000002, 'punctuality_score': 1.06, 'friendliness_score': 0.22999999999999998, 'comfortibility_score': 0.52}",10,1.7400000000000002,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:10:16.308,2
64e8a190a2cae17a1e2723d8,113776,3.0,2.3,2.5,3.2,2.4,"{'chatty_score': 9.770000000000001, 'safety_score': 11.110000000000001, 'punctuality_score': 10.150000000000002, 'friendliness_score': 4.8500000000000005, 'comfortibility_score': 6.76}",10,11.110000000000001,safety_score,2,5,"{'1': 'safety_score', '2': 'safety_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'safety_score'}",2023-08-26 17:11:06.637,2
64e88d9a4b6b0cea4cd264d1,8680,3.2,2.4,3.6,3.6,2.4,"{'chatty_score': 1.3800000000000001, 'safety_score': 1.15, 'punctuality_score': 3.12, 'friendliness_score': 0.4, 'comfortibility_score': 0.53}",20,3.12,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:10:28.004,3
64e88dcc4b6b0cea4cd265c5,8924,2.8,2.4,3.2,2.2,2.3,"{'chatty_score': 1.9000000000000004, 'safety_score': 0.96, 'punctuality_score': 2.93, 'friendliness_score': 0.52, 'comfortibility_score': 0.5800000000000001}",25,2.93,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:10:39.584,3
64e88ab34b6b0cea4cd256e5,5116,3.8,3.7,3.9,3.3,3.8,"{'chatty_score': 3.58, 'safety_score': 2.4499999999999997, 'punctuality_score': 3.4600000000000004, 'friendliness_score': 2.14, 'comfortibility_score': 2.06}",15,3.58,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:10:52.362,1
64e88abf4b6b0cea4cd2571a,5169,2.5,3.0,3.1,2.2,3.6,"{'chatty_score': 1.98, 'safety_score': 2.04, 'punctuality_score': 2.58, 'friendliness_score': 1.11, 'comfortibility_score': 2.28}",30,2.58,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:11:05.305,3
64e886644b6b0cea4cd243f0,263,2.8,3.0,2.3,3.3,2.4,"{'chatty_score': 36.95, 'safety_score': 15.200000000000001, 'punctuality_score': 24.740000000000002, 'friendliness_score': 31.200000000000003, 'comfortibility_score': 20.47}",25,36.95,chatty_score,1,5,"{'1': 'comfortibility_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'chatty_score'}",2023-08-26 17:12:30.794,1
64e890b74b6b0cea4cd2741a,12593,2.0,2.0,1.7,2.9,1.9,"{'chatty_score': 3.98, 'safety_score': 3.88, 'punctuality_score': 4.13, 'friendliness_score': 5.04, 'comfortibility_score': 3.1799999999999997}",25,5.04,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:11:21.084,4
64e889c54b6b0cea4cd252d0,4071,3.5,3.6,3.3,3.3,2.8,"{'chatty_score': 5.02, 'safety_score': 6.1, 'punctuality_score': 2.4400000000000004, 'friendliness_score': 2.54, 'comfortibility_score': 7.08}",10,7.08,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:11:21.798,5
64e8a26da2cae17a1e272816,114862,3.3,4.1,2.7,3.9,4.3,"{'chatty_score': 21.04, 'safety_score': 24.369999999999994, 'punctuality_score': 25.889999999999997, 'friendliness_score': 18.2, 'comfortibility_score': 21.070000000000004}",30,25.889999999999997,punctuality_score,3,5,"{'1': 'safety_score', '2': 'chatty_score', '3': 'safety_score', '4': 'safety_score', '5': 'punctuality_score'}",2023-08-26 17:12:34.035,2
64e88abe4b6b0cea4cd25718,5167,2.6,3.0,3.1,3.1,3.5,"{'chatty_score': 4.59, 'safety_score': 2.57, 'punctuality_score': 2.2, 'friendliness_score': 2.6100000000000003, 'comfortibility_score': 3.2199999999999998}",10,4.59,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:11:37.351,1
64e8886e4b6b0cea4cd24cea,2561,3.1,3.2,3.0,2.4,2.4,"{'chatty_score': 4.0, 'safety_score': 3.53, 'punctuality_score': 4.26, 'friendliness_score': 3.02, 'comfortibility_score': 4.7}",15,4.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:11:38.056,5
64e88b654b6b0cea4cd259f4,5899,2.3,2.8,2.3,3.1,3.3,"{'chatty_score': 2.95, 'safety_score': 3.97, 'punctuality_score': 4.000000000000001, 'friendliness_score': 1.83, 'comfortibility_score': 3.6999999999999997}",30,4.000000000000001,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:11:54.682,3
64e888c04b6b0cea4cd24e54,2923,2.3,2.1,2.1,1.8,2.2,"{'chatty_score': 3.24, 'safety_score': 9.26, 'punctuality_score': 6.119999999999999, 'friendliness_score': 1.9400000000000002, 'comfortibility_score': 5.920000000000001}",10,9.26,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:11:55.387,2
64e889134b6b0cea4cd24fbd,3284,2.5,3.1,3.3,3.2,3.6,"{'chatty_score': 2.2399999999999998, 'safety_score': 4.02, 'punctuality_score': 2.05, 'friendliness_score': 2.4699999999999998, 'comfortibility_score': 4.16}",15,4.16,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:12:12.780,5
64e8894e4b6b0cea4cd250c5,3548,2.8,2.3,2.2,3.4,2.3,"{'chatty_score': 3.91, 'safety_score': 5.699999999999999, 'punctuality_score': 6.209999999999999, 'friendliness_score': 2.23, 'comfortibility_score': 4.04}",30,6.209999999999999,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:12:13.488,3
64e88af94b6b0cea4cd2581a,5425,2.3,2.9,2.7,2.4,3.3,"{'chatty_score': 7.029999999999999, 'safety_score': 4.22, 'punctuality_score': 6.88, 'friendliness_score': 3.36, 'comfortibility_score': 4.93}",15,7.029999999999999,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:12:31.534,1
64e889694b6b0cea4cd2513b,3666,2.8,2.4,2.1,3.2,3.0,"{'chatty_score': 8.05, 'safety_score': 4.52, 'punctuality_score': 6.27, 'friendliness_score': 7.67, 'comfortibility_score': 5.369999999999999}",20,8.05,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:12:32.242,1
64e886644b6b0cea4cd243f1,264,3.0,3.2,3.4,3.6,2.9,"{'chatty_score': 16.520000000000003, 'safety_score': 21.589999999999996, 'punctuality_score': 18.459999999999997, 'friendliness_score': 21.15, 'comfortibility_score': 17.330000000000002}",25,21.589999999999996,safety_score,2,5,"{'1': 'punctuality_score', '2': 'friendliness_score', '3': 'safety_score', '4': 'friendliness_score', '5': 'safety_score'}",2023-08-26 17:14:28.089,4
64e8896f4b6b0cea4cd25153,3690,2.6,1.9,1.9,3.0,2.0,"{'chatty_score': 4.05, 'safety_score': 2.86, 'punctuality_score': 3.9299999999999997, 'friendliness_score': 2.59, 'comfortibility_score': 2.12}",20,4.05,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:12:48.954,1
64e888824b6b0cea4cd24d40,2647,4.2,4.1,4.5,4.1,3.6,"{'chatty_score': 1.9100000000000001, 'safety_score': 1.4299999999999997, 'punctuality_score': 3.5100000000000002, 'friendliness_score': 1.1800000000000002, 'comfortibility_score': 2.14}",10,3.5100000000000002,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:12:49.675,3
64e889734b6b0cea4cd25168,3711,3.3,1.7,2.0,3.4,1.8,"{'chatty_score': 4.1000000000000005, 'safety_score': 4.14, 'punctuality_score': 4.4399999999999995, 'friendliness_score': 2.77, 'comfortibility_score': 4.02}",25,4.4399999999999995,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:13:12.811,3
64e888864b6b0cea4cd24d54,2667,4.2,2.2,3.2,4.2,2.8,"{'chatty_score': 3.4400000000000004, 'safety_score': 4.33, 'punctuality_score': 2.57, 'friendliness_score': 4.029999999999999, 'comfortibility_score': 4.55}",30,4.55,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:13:13.522,5
64e8897e4b6b0cea4cd25196,3757,2.5,3.2,2.1,3.3,2.8,"{'chatty_score': 4.42, 'safety_score': 5.3100000000000005, 'punctuality_score': 4.82, 'friendliness_score': 4.09, 'comfortibility_score': 3.7200000000000006}",15,5.3100000000000005,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:13:37.255,2
64e888ba4b6b0cea4cd24e39,2896,3.9,3.5,4.2,4.0,3.0,"{'chatty_score': 6.68, 'safety_score': 7.24, 'punctuality_score': 6.73, 'friendliness_score': 5.85, 'comfortibility_score': 5.42}",20,7.24,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:13:37.961,2
64e889844b6b0cea4cd251b0,3783,3.0,2.2,2.1,3.8,2.8,"{'chatty_score': 4.16, 'safety_score': 3.95, 'punctuality_score': 3.3899999999999997, 'friendliness_score': 4.58, 'comfortibility_score': 3.96}",15,4.58,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:14:02.735,4
64e888c94b6b0cea4cd24e7b,2962,3.6,3.9,3.9,4.0,4.3,"{'chatty_score': 2.9099999999999997, 'safety_score': 3.97, 'punctuality_score': 3.21, 'friendliness_score': 3.5100000000000002, 'comfortibility_score': 3.54}",25,3.97,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:14:03.447,2
64e889914b6b0cea4cd251ec,3843,3.0,2.0,2.8,3.4,2.4,"{'chatty_score': 3.3500000000000005, 'safety_score': 3.7199999999999998, 'punctuality_score': 4.05, 'friendliness_score': 3.2199999999999998, 'comfortibility_score': 3.0}",30,4.05,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:14:28.796,3
64e8891f4b6b0cea4cd24ff5,3340,4.3,4.4,3.9,4.4,4.3,"{'chatty_score': 4.609999999999999, 'safety_score': 6.76, 'punctuality_score': 4.17, 'friendliness_score': 3.95, 'comfortibility_score': 4.76}",20,6.76,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:14:29.514,2
64e886644b6b0cea4cd243f2,265,3.9,3.9,4.1,4.3,4.2,"{'chatty_score': 9.579999999999998, 'safety_score': 8.120000000000001, 'punctuality_score': 10.32, 'friendliness_score': 11.82, 'comfortibility_score': 12.34}",25,12.34,comfortibility_score,5,5,"{'1': 'friendliness_score', '2': 'comfortibility_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'comfortibility_score'}",2023-08-26 17:15:50.727,5
64e88dee4b6b0cea4cd2666f,9094,3.2,3.1,2.4,3.6,3.3,"{'chatty_score': 2.45, 'safety_score': 6.010000000000001, 'punctuality_score': 4.1, 'friendliness_score': 1.9500000000000002, 'comfortibility_score': 6.720000000000001}",30,6.720000000000001,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:14:50.999,5
64e8917a4b6b0cea4cd277df,13558,4.3,4.0,3.9,4.2,3.3,"{'chatty_score': 4.09, 'safety_score': 2.96, 'punctuality_score': 2.45, 'friendliness_score': 2.9, 'comfortibility_score': 3.1599999999999997}",25,4.09,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:15:05.737,1
64e88e604b6b0cea4cd2689b,9650,2.4,3.5,3.2,3.0,3.8,"{'chatty_score': 2.02, 'safety_score': 3.56, 'punctuality_score': 2.4, 'friendliness_score': 2.41, 'comfortibility_score': 3.75}",10,3.75,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:15:20.418,5
64e8903f4b6b0cea4cd271cd,12004,3.5,3.5,2.8,3.4,3.9,"{'chatty_score': 1.8900000000000001, 'safety_score': 3.2400000000000007, 'punctuality_score': 2.17, 'friendliness_score': 2.14, 'comfortibility_score': 3.2800000000000002}",25,3.2800000000000002,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-26 17:15:35.356,5
64e888cf4b6b0cea4cd24e92,2985,2.3,4.2,3.4,2.5,4.0,"{'chatty_score': 2.54, 'safety_score': 2.14, 'punctuality_score': 2.34, 'friendliness_score': 3.6799999999999997, 'comfortibility_score': 3.5500000000000003}",20,3.6799999999999997,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:15:51.352,4
64e892194b6b0cea4cd27aeb,14338,4.1,2.9,2.9,4.1,3.8,"{'chatty_score': 3.3800000000000003, 'safety_score': 4.73, 'punctuality_score': 3.6100000000000003, 'friendliness_score': 6.380000000000001, 'comfortibility_score': 2.69}",10,6.380000000000001,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:16:07.477,4
64e8a280a2cae17a1e272871,114953,3.7,3.6,2.9,3.6,4.0,"{'chatty_score': 11.859999999999998, 'safety_score': 12.710000000000003, 'punctuality_score': 10.549999999999999, 'friendliness_score': 13.86, 'comfortibility_score': 11.37}",25,13.86,friendliness_score,4,5,"{'1': 'safety_score', '2': 'safety_score', '3': 'chatty_score', '4': 'friendliness_score', '5': 'friendliness_score'}",2023-08-26 17:17:07.861,2
64e88c514b6b0cea4cd25e7a,7057,3.7,2.2,3.8,3.0,2.0,"{'chatty_score': 3.5599999999999996, 'safety_score': 6.08, 'punctuality_score': 2.98, 'friendliness_score': 4.76, 'comfortibility_score': 3.4799999999999995}",25,6.08,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:16:22.093,2
64e88e434b6b0cea4cd26811,9512,3.9,2.4,3.0,4.0,3.3,"{'chatty_score': 4.109999999999999, 'safety_score': 4.12, 'punctuality_score': 3.1500000000000004, 'friendliness_score': 5.44, 'comfortibility_score': 4.42}",20,5.44,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-26 17:16:36.934,4
64e88fd44b6b0cea4cd26fbc,11475,3.7,4.0,3.6,3.6,3.8,"{'chatty_score': 3.2800000000000002, 'safety_score': 2.77, 'punctuality_score': 2.65, 'friendliness_score': 3.2300000000000004, 'comfortibility_score': 2.2399999999999998}",30,3.2800000000000002,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:16:51.739,1
64e888314b6b0cea4cd24bdb,2290,2.9,2.6,3.4,2.5,3.1,"{'chatty_score': 2.9099999999999997, 'safety_score': 4.83, 'punctuality_score': 4.25, 'friendliness_score': 2.9400000000000004, 'comfortibility_score': 3.63}",20,4.83,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:17:06.531,2
64e886654b6b0cea4cd243f4,267,4.0,3.1,4.1,3.0,3.1,"{'chatty_score': 15.88, 'safety_score': 20.61, 'punctuality_score': 12.690000000000003, 'friendliness_score': 12.880000000000003, 'comfortibility_score': 19.18}",10,20.61,safety_score,2,5,"{'1': 'comfortibility_score', '2': 'chatty_score', '3': 'comfortibility_score', '4': 'comfortibility_score', '5': 'safety_score'}",2023-08-26 17:18:37.457,5
64e8895a4b6b0cea4cd250f8,3599,2.7,4.0,3.8,2.9,3.2,"{'chatty_score': 1.39, 'safety_score': 1.08, 'punctuality_score': 1.8, 'friendliness_score': 1.23, 'comfortibility_score': 0.8}",20,1.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:17:24.262,3
64e88ac14b6b0cea4cd25725,5180,3.2,2.9,2.5,3.4,2.6,"{'chatty_score': 2.52, 'safety_score': 1.0099999999999998, 'punctuality_score': 3.0, 'friendliness_score': 2.45, 'comfortibility_score': 2.92}",10,3.0,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:17:41.922,3
64e88b104b6b0cea4cd2587e,5525,2.3,4.1,2.4,2.4,4.1,"{'chatty_score': 1.75, 'safety_score': 2.59, 'punctuality_score': 2.7600000000000002, 'friendliness_score': 2.48, 'comfortibility_score': 2.76}",20,2.7600000000000002,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:17:59.690,3
64e8900c4b6b0cea4cd270cf,11750,2.7,2.9,2.1,2.1,2.9,"{'chatty_score': 1.65, 'safety_score': 2.69, 'punctuality_score': 4.16, 'friendliness_score': 2.58, 'comfortibility_score': 2.4699999999999998}",25,4.16,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-26 17:18:18.003,3
64e887784b6b0cea4cd248af,1478,1.9,2.2,2.4,1.7,2.3,"{'chatty_score': 1.8000000000000003, 'safety_score': 3.72, 'punctuality_score': 2.85, 'friendliness_score': 2.4000000000000004, 'comfortibility_score': 3.5100000000000002}",25,3.72,safety_score,2,1,{'1': 'safety_score'},2023-08-26 17:18:38.080,2
64e886654b6b0cea4cd243f5,268,3.5,1.7,2.2,2.9,1.6,"{'chatty_score': 10.29, 'safety_score': 12.149999999999999, 'punctuality_score': 19.58, 'friendliness_score': 6.969999999999999, 'comfortibility_score': 16.58}",15,19.58,punctuality_score,3,5,"{'1': 'punctuality_score', '2': 'punctuality_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'punctuality_score'}",2023-08-26 17:19:54.639,3
64e88a5e4b6b0cea4cd25573,4746,2.6,2.0,2.2,2.3,2.6,"{'chatty_score': 9.96, 'safety_score': 1.1300000000000001, 'punctuality_score': 7.309999999999999, 'friendliness_score': 8.889999999999999, 'comfortibility_score': 2.8}",30,9.96,chatty_score,1,1,{'1': 'chatty_score'},2023-08-26 17:18:54.081,1
64e8a214a2cae17a1e27265f,114423,2.3,1.5,2.3,2.5,1.5,"{'chatty_score': 32.62, 'safety_score': 27.330000000000002, 'punctuality_score': 20.93, 'friendliness_score': 33.269999999999996, 'comfortibility_score': 30.1}",20,33.269999999999996,friendliness_score,4,10,"{'1': 'comfortibility_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'comfortibility_score', '5': 'comfortibility_score', '6': 'comfortibility_score', '7': 'comfortibility_score', '8': 'comfortibility_score', '9': 'comfortibility_score', '10': 'friendliness_score'}",2023-08-26 19:11:12.006,5
