_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,variance_dict,UTT,max_variance,giving_feedback_classifier,giving_feedback_classifier_int,trip_nbr,trip_given_class,time_stamp,current_time
64db5fd2ffbd07ec587bd4a8,56016,2.4,3.3,2.5,2.5,3.4,"{'chatty_score': 0.3, 'safety_score': 0.7, 'punctuality_score': 0.4, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",10,0.7,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:20:22.058,
64db67e5b4f06b54750bf436,156127,4.0,4.5,4.4,4.4,4.7,"{'chatty_score': 1.0, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 2.1, 'comfortibility_score': 1.4}",25,2.1,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:20:22.225,
64db603bffbd07ec587bdaab,57555,3.4,3.3,2.7,3.1,2.4,"{'chatty_score': 0.1, 'safety_score': 1.2, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",25,1.2,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:20:31.346,
64db5b2dffbd07ec587b90f5,38685,2.5,3.0,2.0,2.6,2.4,"{'chatty_score': 0.9, 'safety_score': 1.7, 'punctuality_score': 1.2, 'friendliness_score': 0.8, 'comfortibility_score': 2.1}",25,2.1,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:20:31.469,
64db67c8b4f06b54750bf296,155711,3.7,2.8,3.8,3.2,2.7,"{'chatty_score': 1.0, 'safety_score': 0.5, 'punctuality_score': 0.2, 'friendliness_score': 0.6, 'comfortibility_score': 0.3}",10,1.0,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:20:31.629,
64db58dbffbd07ec587b6f2c,30036,2.0,2.9,2.8,2.4,2.7,"{'chatty_score': 0.7, 'safety_score': 0.9, 'punctuality_score': 0.8, 'friendliness_score': 0.7, 'comfortibility_score': 0.7}",10,0.9,safety_score,2,10,"{'1': 'safety_score', '2': 'safety_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score', '6': 'safety_score', '7': 'safety_score', '8': 'safety_score', '9': 'safety_score', '10': 'safety_score'}",2023-08-20 07:20:41.703,2023-08-20 07:22:14
64db6080ffbd07ec587bdea2,58570,2.9,3.4,2.5,2.3,2.8,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.5, 'friendliness_score': 0.0, 'comfortibility_score': 0.5}",15,0.5,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:20:41.844,
64db5a2fffbd07ec587b8288,34992,3.5,3.8,4.1,4.1,4.2,"{'chatty_score': 0.6, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.3}",30,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:20:41.964,
64db66ecb4f06b54750be620,152521,4.5,3.2,4.0,4.5,3.6,"{'chatty_score': 1.2, 'safety_score': 0.4, 'punctuality_score': 0.8, 'friendliness_score': 1.0, 'comfortibility_score': 0.7}",10,1.2,chatty_score,1,2,"{'1': 'chatty_score', '2': 'chatty_score'}",2023-08-20 07:20:42.124,2023-08-20 07:20:51
64db5e0dffbd07ec587bbad5,49405,3.8,3.6,3.9,3.9,2.9,"{'chatty_score': 0.1, 'safety_score': 1.9, 'punctuality_score': 0.0, 'friendliness_score': 0.2, 'comfortibility_score': 1.6}",30,1.9,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:20:51.379,
64db5a06ffbd07ec587b8030,34392,2.6,2.7,2.8,2.2,3.0,"{'chatty_score': 1.1, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.9, 'comfortibility_score': 0.1}",25,1.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:20:51.502,
64db6044ffbd07ec587bdb2b,57683,3.9,3.5,3.9,4.0,3.5,"{'chatty_score': 0.4, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",30,0.4,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:21:00.821,
64db66bdb4f06b54750be37b,151844,3.6,2.9,3.9,2.9,2.9,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0.2, 'comfortibility_score': 0.4}",15,0.5,safety_score,2,2,"{'1': 'safety_score', '2': 'safety_score'}",2023-08-20 07:21:00.981,2023-08-20 07:21:09
64db60ddffbd07ec587be3f4,59932,3.1,3.7,3.8,2.9,3.5,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.2, 'friendliness_score': 0.2, 'comfortibility_score': 0.0}",20,0.2,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:21:09.558,
64db5d6dffbd07ec587bb1af,47063,2.9,2.3,2.8,2.9,2.0,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.0, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",25,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:21:17.460,
64db66bbb4f06b54750be357,151808,2.1,2.1,2.2,2.6,2.4,"{'chatty_score': 0.1, 'safety_score': 1.8, 'punctuality_score': 0.0, 'friendliness_score': 0.1, 'comfortibility_score': 1.6}",20,1.8,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:21:17.625,
64db5e67ffbd07ec587bbff9,50721,2.9,2.7,2.3,2.9,2.1,"{'chatty_score': 0.1, 'safety_score': 0.8, 'punctuality_score': 0.8, 'friendliness_score': 0.1, 'comfortibility_score': 0.6}",10,0.8,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:21:26.671,
64db5e89ffbd07ec587bc1e3,51211,2.9,2.4,1.9,2.7,2.0,"{'chatty_score': 0.3, 'safety_score': 0.6, 'punctuality_score': 0.4, 'friendliness_score': 0.8, 'comfortibility_score': 0.6}",30,0.8,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:21:26.805,
64db668fb4f06b54750be0d5,151166,2.8,1.9,2.2,2.9,1.9,"{'chatty_score': 0.9, 'safety_score': 1.1, 'punctuality_score': 0.4, 'friendliness_score': 0.5, 'comfortibility_score': 1.2}",10,1.2,comfortibility_score,5,3,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'comfortibility_score'}",2023-08-20 07:21:26.965,2023-08-20 07:21:50
64db5f0bffbd07ec587bc965,53133,4.0,2.6,2.7,3.7,2.3,"{'chatty_score': 0.7, 'safety_score': 0.3, 'punctuality_score': 0.5, 'friendliness_score': 0.6, 'comfortibility_score': 0.2}",30,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:21:38.637,
64db58ebffbd07ec587b7006,30254,2.7,3.6,3.0,3.6,3.2,"{'chatty_score': 0.8, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0.9, 'comfortibility_score': 0.1}",25,0.9,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:21:38.753,
64db58ebffbd07ec587b7009,30257,2.4,3.9,3.8,2.6,3.5,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.0}",20,0.2,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:21:50.625,
64db58ecffbd07ec587b7018,30272,3.0,4.1,3.6,3.0,3.7,"{'chatty_score': 0.2, 'safety_score': 0.8, 'punctuality_score': 0.9, 'friendliness_score': 0.1, 'comfortibility_score': 1.0}",20,1.0,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:21:50.745,
64db58ecffbd07ec587b7015,30269,3.9,4.1,3.7,3.7,3.9,"{'chatty_score': 0.3, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.1}",25,0.6,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:22:02.599,
64db58f2ffbd07ec587b7077,30367,3.1,4.2,3.2,3.0,4.2,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",20,0.5,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:22:02.720,
64db6683b4f06b54750be02c,150997,2.1,2.9,2.1,1.8,2.3,"{'chatty_score': 0.7, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",15,0.7,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:22:02.882,
64db58edffbd07ec587b7023,30283,3.0,3.6,2.6,3.6,3.3,"{'chatty_score': 0.2, 'safety_score': 0.9, 'punctuality_score': 1.7, 'friendliness_score': 0.7, 'comfortibility_score': 1.0}",30,1.7,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:22:14.534,
64db58f6ffbd07ec587b70ad,30421,3.2,4.5,4.2,4.0,4.4,"{'chatty_score': 0.3, 'safety_score': 0.5, 'punctuality_score': 0.5, 'friendliness_score': 0.4, 'comfortibility_score': 0.1}",30,0.5,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:22:14.656,
64db662ab4f06b54750bdb25,149710,1.6,1.5,1.5,1.8,1.8,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.6, 'friendliness_score': 0.0, 'comfortibility_score': 0.3}",10,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:22:14.812,
64db58dcffbd07ec587b6f2d,30037,3.5,3.8,4.1,3.5,3.4,"{'chatty_score': 0.6, 'safety_score': 0.7, 'punctuality_score': 0.6, 'friendliness_score': 0.6, 'comfortibility_score': 0.7}",15,0.7,safety_score,2,10,"{'1': 'friendliness_score', '2': 'safety_score', '3': 'punctuality_score', '4': 'punctuality_score', '5': 'chatty_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'safety_score'}",2023-08-20 07:22:25.143,2023-08-20 07:24:01
64db5a71ffbd07ec587b864c,35956,2.0,2.3,3.2,2.0,1.8,"{'chatty_score': 0.9, 'safety_score': 0.6, 'punctuality_score': 0.6, 'friendliness_score': 0.5, 'comfortibility_score': 0.1}",10,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:22:25.268,
64db6869b4f06b54750bfbba,158051,3.4,2.9,2.5,3.1,2.9,"{'chatty_score': 0.6, 'safety_score': 0.1, 'punctuality_score': 0.3, 'friendliness_score': 0.8, 'comfortibility_score': 0.2}",20,0.8,friendliness_score,4,2,"{'1': 'chatty_score', '2': 'friendliness_score'}",2023-08-20 07:22:25.434,2023-08-20 07:22:34
64db5a87ffbd07ec587b878a,36274,3.2,2.6,3.5,2.9,2.1,"{'chatty_score': 0.1, 'safety_score': 0.0, 'punctuality_score': 0.0, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",15,0.2,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:22:34.824,
64db5bc3ffbd07ec587b9985,40877,3.4,3.9,4.1,3.8,3.5,"{'chatty_score': 0.1, 'safety_score': 1.3, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.8}",30,1.3,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:22:45.701,
64db5e0cffbd07ec587bbac7,49391,3.7,4.2,4.1,3.6,4.4,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",20,0.2,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:22:45.834,
64db685eb4f06b54750bfb19,157890,4.4,3.2,3.4,4.4,3.5,"{'chatty_score': 0.6, 'safety_score': 0.8, 'punctuality_score': 0.6, 'friendliness_score': 0.6, 'comfortibility_score': 0.6}",20,0.8,safety_score,2,5,"{'1': 'punctuality_score', '2': 'chatty_score', '3': 'safety_score', '4': 'safety_score', '5': 'safety_score'}",2023-08-20 07:22:45.998,2023-08-20 07:23:29
64db5f69ffbd07ec587bcebe,54502,3.4,3.6,3.8,2.8,3.8,"{'chatty_score': 0.8, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.4}",15,0.8,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:22:56.481,
64db60acffbd07ec587be128,59216,4.0,3.8,4.1,3.6,2.8,"{'chatty_score': 0.1, 'safety_score': 0.2, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.4}",20,0.4,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:22:56.621,
64db6003ffbd07ec587bd77a,56738,2.3,3.8,3.9,2.4,3.8,"{'chatty_score': 0.7, 'safety_score': 0.4, 'punctuality_score': 0.8, 'friendliness_score': 0.4, 'comfortibility_score': 0.4}",20,0.8,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:23:07.456,
64db5c07ffbd07ec587b9d64,41868,3.6,3.1,3.4,2.7,3.1,"{'chatty_score': 0.2, 'safety_score': 1.0, 'punctuality_score': 1.1, 'friendliness_score': 0.1, 'comfortibility_score': 1.5}",25,1.5,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:23:07.589,
64db6043ffbd07ec587bdb1d,57669,2.8,2.4,2.9,2.5,2.2,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",30,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:23:18.037,
64db5f41ffbd07ec587bcc6e,53910,2.7,3.7,3.6,2.3,2.7,"{'chatty_score': 0.1, 'safety_score': 1.0, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",25,1.0,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:23:18.174,
64db6098ffbd07ec587bdfff,58919,2.8,3.3,3.6,3.5,2.7,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0.3, 'friendliness_score': 0.2, 'comfortibility_score': 0.1}",30,0.5,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:23:29.654,
64db5f5bffbd07ec587bcdf4,54300,2.7,3.3,3.5,3.4,3.7,"{'chatty_score': 0.3, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 1.0}",10,1.0,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:23:29.797,
64db5f96ffbd07ec587bd148,55152,4.0,3.4,4.0,3.6,3.7,"{'chatty_score': 0.1, 'safety_score': 1.1, 'punctuality_score': 0.1, 'friendliness_score': 0.6, 'comfortibility_score': 0.4}",20,1.1,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:23:40.255,
64db6806b4f06b54750bf61a,156611,3.0,2.4,2.6,3.2,2.7,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",25,0.1,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:23:40.420,
64db5fc0ffbd07ec587bd3a2,55754,2.3,4.1,3.6,2.6,3.9,"{'chatty_score': 1.3, 'safety_score': 1.3, 'punctuality_score': 0.2, 'friendliness_score': 1.5, 'comfortibility_score': 1.0}",25,1.5,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:23:50.515,
64db5a3cffbd07ec587b8348,35184,2.1,3.4,2.9,2.6,3.0,"{'chatty_score': 0.2, 'safety_score': 0.2, 'punctuality_score': 0.6, 'friendliness_score': 0.1, 'comfortibility_score': 0.5}",10,0.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:23:50.636,
64db6806b4f06b54750bf616,156607,3.4,4.1,4.3,2.9,3.5,"{'chatty_score': 0.4, 'safety_score': 0.2, 'punctuality_score': 0.2, 'friendliness_score': 0.6, 'comfortibility_score': 0.4}",20,0.6,friendliness_score,4,2,"{'1': 'comfortibility_score', '2': 'friendliness_score'}",2023-08-20 07:23:50.800,2023-08-20 07:24:02
64db6056ffbd07ec587bdc39,57953,3.6,2.4,3.6,3.6,2.2,"{'chatty_score': 0.2, 'safety_score': 0.4, 'punctuality_score': 0.9, 'friendliness_score': 0.5, 'comfortibility_score': 0.3}",10,0.9,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:24:01.886,
64db5b1affbd07ec587b8fe9,38417,2.3,2.2,2.5,2.7,2.7,"{'chatty_score': 0.1, 'safety_score': 1.6, 'punctuality_score': 1.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.9}",10,1.6,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:24:02.012,
64db58dcffbd07ec587b6f2e,30038,3.9,2.0,3.4,3.2,1.8,"{'chatty_score': 0.4, 'safety_score': 0.6, 'punctuality_score': 0.5, 'friendliness_score': 0.6, 'comfortibility_score': 0.6}",10,0.6,safety_score,2,11,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'friendliness_score', '4': 'chatty_score', '5': 'safety_score', '6': 'safety_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'friendliness_score', '10': 'friendliness_score', '11': 'safety_score'}",2023-08-20 07:24:12.620,2023-08-20 07:25:34
64db5a9fffbd07ec587b88e7,36623,3.3,2.5,2.2,2.8,3.2,"{'chatty_score': 0.9, 'safety_score': 0.8, 'punctuality_score': 0.1, 'friendliness_score': 0.7, 'comfortibility_score': 0.1}",20,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:24:12.862,
64db68d4b4f06b54750c01c1,159594,2.6,2.0,1.9,2.9,2.6,"{'chatty_score': 0.4, 'safety_score': 0.9, 'punctuality_score': 0.7, 'friendliness_score': 0.4, 'comfortibility_score': 0.7}",25,0.9,safety_score,2,2,"{'1': 'comfortibility_score', '2': 'safety_score'}",2023-08-20 07:24:13.027,2023-08-20 07:24:22
64db5c36ffbd07ec587b9ff9,42529,2.6,1.8,1.9,2.1,1.7,"{'chatty_score': 0.2, 'safety_score': 1.0, 'punctuality_score': 0.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",30,1.0,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:24:22.424,
64db598effbd07ec587b7963,32651,3.1,3.5,3.3,3.7,2.7,"{'chatty_score': 0.9, 'safety_score': 0.1, 'punctuality_score': 0.9, 'friendliness_score': 0.6, 'comfortibility_score': 0.4}",20,0.9,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:24:22.546,
64db5d83ffbd07ec587bb2f7,47391,3.7,3.1,3.4,2.7,3.1,"{'chatty_score': 0.6, 'safety_score': 0.1, 'punctuality_score': 0.6, 'friendliness_score': 0.2, 'comfortibility_score': 0.5}",30,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:24:31.727,
64db68a6b4f06b54750bff28,158929,3.8,3.0,3.6,4.1,3.4,"{'chatty_score': 0.1, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.2}",30,0.2,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:24:31.930,
64db5e3fffbd07ec587bbdae,50134,3.9,2.6,3.1,3.9,2.5,"{'chatty_score': 0.1, 'safety_score': 0.5, 'punctuality_score': 0.1, 'friendliness_score': 0.4, 'comfortibility_score': 0.9}",10,0.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:24:40.442,
64db59ffffbd07ec587b7fd4,34300,3.2,4.2,2.8,4.0,4.4,"{'chatty_score': 1.6, 'safety_score': 0.3, 'punctuality_score': 0.2, 'friendliness_score': 1.2, 'comfortibility_score': 0.4}",20,1.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:24:40.611,
64db6853b4f06b54750bfa73,157724,1.5,2.8,1.9,1.4,2.1,"{'chatty_score': 0.4, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 1.2, 'comfortibility_score': 0.5}",10,1.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:24:40.774,
64db5a80ffbd07ec587b872a,36178,3.6,4.4,4.4,3.3,4.4,"{'chatty_score': 0.7, 'safety_score': 0.1, 'punctuality_score': 0.2, 'friendliness_score': 1.2, 'comfortibility_score': 0.2}",15,1.2,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:24:49.615,
64db67feb4f06b54750bf5a8,156497,2.4,3.3,2.1,2.3,3.7,"{'chatty_score': 0.4, 'safety_score': 0.5, 'punctuality_score': 0.6, 'friendliness_score': 0.4, 'comfortibility_score': 0.6}",30,0.6,punctuality_score,3,4,"{'1': 'punctuality_score', '2': 'comfortibility_score', '3': 'punctuality_score', '4': 'punctuality_score'}",2023-08-20 07:24:49.778,2023-08-20 07:25:15
64db5a85ffbd07ec587b8773,36251,3.7,4.2,4.4,3.0,4.0,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.0}",20,0.3,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:24:58.018,
64db5aa1ffbd07ec587b890c,36660,3.8,3.8,3.6,4.0,4.2,"{'chatty_score': 0.4, 'safety_score': 0.6, 'punctuality_score': 0.7, 'friendliness_score': 0.6, 'comfortibility_score': 0.9}",30,0.9,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:25:06.559,
64db5ba0ffbd07ec587b9784,40364,3.5,2.8,4.0,4.0,3.2,"{'chatty_score': 0.4, 'safety_score': 1.0, 'punctuality_score': 0.5, 'friendliness_score': 0.1, 'comfortibility_score': 0.9}",30,1.0,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:25:15.357,
64db5c44ffbd07ec587ba0ce,42742,3.7,4.6,4.3,3.7,4.4,"{'chatty_score': 0.1, 'safety_score': 0.3, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.4}",10,0.4,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:25:25.111,
64db5a35ffbd07ec587b82e7,35087,2.5,3.2,2.1,2.7,3.0,"{'chatty_score': 0.3, 'safety_score': 0.9, 'punctuality_score': 0.3, 'friendliness_score': 0.1, 'comfortibility_score': 0.7}",30,0.9,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:25:25.232,
64db66f3b4f06b54750be688,152625,2.4,2.8,2.3,2.0,2.9,"{'chatty_score': 0.8, 'safety_score': 0.8, 'punctuality_score': 0.6, 'friendliness_score': 0.5, 'comfortibility_score': 0.6}",30,0.8,chatty_score,1,2,"{'1': 'chatty_score', '2': 'chatty_score'}",2023-08-20 07:25:25.390,2023-08-20 07:25:35
64db5c5bffbd07ec587ba214,43068,3.8,3.8,4.1,4.0,3.2,"{'chatty_score': 0.7, 'safety_score': 0.7, 'punctuality_score': 1.6, 'friendliness_score': 0.5, 'comfortibility_score': 0.8}",20,1.6,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:25:34.919,
64db5b1cffbd07ec587b9006,38446,2.1,3.5,3.4,2.0,3.7,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.3}",15,0.3,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:25:35.043,
64db58dcffbd07ec587b6f2f,30039,3.0,2.6,2.2,3.7,2.8,"{'chatty_score': 1.1, 'safety_score': 0.9, 'punctuality_score': 1.0, 'friendliness_score': 0.9, 'comfortibility_score': 0.8}",30,1.1,chatty_score,1,10,"{'1': 'chatty_score', '2': 'chatty_score', '3': 'chatty_score', '4': 'chatty_score', '5': 'friendliness_score', '6': 'chatty_score', '7': 'chatty_score', '8': 'chatty_score', '9': 'chatty_score', '10': 'chatty_score'}",2023-08-20 07:25:43.149,2023-08-20 07:26:48
64db5b99ffbd07ec587b9723,40267,2.3,2.1,2.0,2.8,1.9,"{'chatty_score': 0.5, 'safety_score': 0.4, 'punctuality_score': 1.2, 'friendliness_score': 0.4, 'comfortibility_score': 1.4}",30,1.4,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:25:43.275,
64db689bb4f06b54750bfe8e,158775,3.7,3.1,4.0,4.1,3.0,"{'chatty_score': 0.3, 'safety_score': 0.8, 'punctuality_score': 0.6, 'friendliness_score': 0.2, 'comfortibility_score': 0.3}",15,0.8,safety_score,2,2,"{'1': 'safety_score', '2': 'safety_score'}",2023-08-20 07:25:43.443,2023-08-20 07:25:50
64db5bd5ffbd07ec587b9a84,41132,2.7,2.9,2.7,3.4,3.0,"{'chatty_score': 0.1, 'safety_score': 0.4, 'punctuality_score': 0.1, 'friendliness_score': 0.0, 'comfortibility_score': 0.1}",15,0.4,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:25:49.857,
64db5be5ffbd07ec587b9b6d,41365,3.1,2.6,3.3,3.6,2.4,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 1.1, 'friendliness_score': 0.1, 'comfortibility_score': 0.2}",25,1.1,punctuality_score,3,1,{'1': 'punctuality_score'},2023-08-20 07:25:56.536,
64db6825b4f06b54750bf7da,157059,2.3,2.1,2.3,2.9,2.5,"{'chatty_score': 0.2, 'safety_score': 1.7, 'punctuality_score': 1.8, 'friendliness_score': 0.4, 'comfortibility_score': 2.6}",30,2.6,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:25:56.702,
64db5c79ffbd07ec587ba3ca,43506,4.1,2.9,4.1,4.2,2.8,"{'chatty_score': 0.5, 'safety_score': 0.8, 'punctuality_score': 0.7, 'friendliness_score': 0.9, 'comfortibility_score': 0.8}",25,0.9,friendliness_score,4,1,{'1': 'friendliness_score'},2023-08-20 07:26:03.574,
64db5dadffbd07ec587bb558,48000,4.2,2.6,4.0,4.3,3.2,"{'chatty_score': 0.6, 'safety_score': 0.3, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.1}",30,0.6,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:26:03.709,
64db67c8b4f06b54750bf29c,155717,3.1,1.9,2.0,3.2,2.0,"{'chatty_score': 0.2, 'safety_score': 1.0, 'punctuality_score': 0.7, 'friendliness_score': 0.3, 'comfortibility_score': 0.8}",15,1.0,safety_score,2,2,"{'1': 'punctuality_score', '2': 'safety_score'}",2023-08-20 07:26:03.875,2023-08-20 07:26:12
64db5ffbffbd07ec587bd6fa,56610,3.6,2.8,3.5,4.2,3.7,"{'chatty_score': 0.3, 'safety_score': 0.3, 'punctuality_score': 0.2, 'friendliness_score': 0.1, 'comfortibility_score': 0.3}",15,0.3,chatty_score,1,1,{'1': 'chatty_score'},2023-08-20 07:26:11.895,
64db5c17ffbd07ec587b9e47,42095,2.5,3.6,3.0,3.5,3.6,"{'chatty_score': 0.2, 'safety_score': 0.3, 'punctuality_score': 0.2, 'friendliness_score': 0.3, 'comfortibility_score': 0.1}",30,0.3,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:26:12.022,
64db5c58ffbd07ec587ba1ee,43030,3.1,4.1,3.1,3.4,3.8,"{'chatty_score': 0.2, 'safety_score': 0.1, 'punctuality_score': 0.0, 'friendliness_score': 0.0, 'comfortibility_score': 0.7}",10,0.7,comfortibility_score,5,1,{'1': 'comfortibility_score'},2023-08-20 07:26:19.245,
64db65b7b4f06b54750bd481,148010,2.3,3.0,3.2,2.2,2.3,"{'chatty_score': 1.6, 'safety_score': 1.7, 'punctuality_score': 1.1, 'friendliness_score': 0.7, 'comfortibility_score': 1.1}",20,1.7,safety_score,2,1,{'1': 'safety_score'},2023-08-20 07:26:19.403,
